candidate,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,macro_ovr_roc_auc,retained_to_stopped_count,retained_to_stopped_rate,stopped_to_retained_count,stopped_to_retained_rate,severe_error_count,severe_error_rate,retained_precision,retained_recall,retained_f1,retained_support,retained_pr_auc,weakened_precision,weakened_recall,weakened_f1,weakened_support,weakened_pr_auc,stopped_precision,stopped_recall,stopped_f1,stopped_support,stopped_pr_auc,risk_pr_auc,conditional_stopped_pr_auc,mean_precision_at_1000,mean_lift_at_1000
v05_05_dl_baseline,0.6106684013660758,0.5713882684829558,0.5865085065143153,0.5713882684829558,0.5762866218654159,0.6113360965353767,0.5980200909356773,0.7739596372401003,319,0.03249465213405317,219,0.05887096774193548,538,0.021873475361847455,0.7244321595962023,0.6140368748090048,0.6646818833388466,9817,0.7638345851793018,0.5792859945076501,0.6676010489194322,0.6203159132918837,11059,0.6090382086344814,0.4558073654390935,0.43252688172043013,0.4438620689655172,3720,0.4211874789932486,0.8539397340889195,0.46716465882665487,0.906,1.5126924420824328
v05_05_05_dl,0.6111562855748902,0.5713467033518737,0.5867712151634717,0.5713467033518737,0.5764585948802098,0.6116985568512933,0.5980871929264603,0.7740583455874025,317,0.03229092390750739,222,0.05967741935483871,539,0.02191413237924866,0.7234118913745663,0.6159722929611898,0.6653829225352113,9817,0.7639377801768056,0.5798649285377729,0.6676914730084095,0.6206867566090867,11059,0.6095536714853536,0.45703682557807596,0.4303763440860215,0.44330610549633115,3720,0.4207701271172218,0.8536715568625073,0.4669348064823021,0.9052,1.5112807146112595
